trip_id,booking_user_id,pick_up_latitude,pick_up_longitude,drop_off_latitude,drop_off_longitude,pick_up_address,drop_off_address,trip_datetime,passenger_count,date,hour,day_of_week,is_weekend,time_of_day,group_size_from_checked,group_size
731137,453302,30.2913639,-97.7480929,30.2836809,-97.7325347,"kappa sigma, west 26th street, austin, tx, usa","darrell k. royal tx memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:08:24,12,2025-09-06,10,Saturday,True,morning,12,12
731135,482388,30.2915193,-97.7483276,30.2835401,-97.7325194,"west campus, w 26th st, austin, united states, 78705","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:04:19,10,2025-09-06,10,Saturday,True,morning,6,10
731133,443979,30.290929,-97.7485361,30.2835401,-97.7325194,"west campus, w 26th st, austin, united states, 78705","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 09:53:48,14,2025-09-06,9,Saturday,True,morning,12,14
731131,442577,30.2926139,-97.7397443,30.2836809,-97.7325347,"north university, w 27th st, austin, united states, 78705","darrell k. royal tx memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:09:01,13,2025-09-06,10,Saturday,True,morning,13,13
731129,308138,30.2695538,-97.7513375,30.2894713,-97.7367917,"800 west 5th street, austin, tx, usa","university of texas at austin, austin, tx, usa",2025-09-06 09:55:49,10,2025-09-06,9,Saturday,True,morning,3,10
731128,380935,30.2943492,-97.7439296,30.2836809,-97.7325347,"west campus, rio grande st, austin, united states, 78705","darrell k. royal tx memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 09:51:55,14,2025-09-06,9,Saturday,True,morning,13,14
731127,329705,30.2876707,-97.7444924,30.2835401,-97.7325194,"villas on 24th, rio grande street, austin, tx, usa","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:00:39,14,2025-09-06,10,Saturday,True,morning,12,14
731125,73482,30.2852179,-97.743968,30.2835401,-97.7325194,"west campus, nueces st, austin, united states, 78705","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 10:10:08,14,2025-09-06,10,Saturday,True,morning,14,14
731118,70808,30.2866977,-97.7499997,30.2835401,-97.7325194,"west campus, w 22 1/2 st, austin, united states, 78705","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 09:46:53,10,2025-09-06,9,Saturday,True,morning,7,10
731117,328856,30.2897521,-97.7489729,30.2835401,-97.7325194,"west campus, leon st, austin, united states, 78705","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 09:46:22,8,2025-09-06,9,Saturday,True,morning,5,8
731115,548227,30.2958364,-97.722082,30.4238724,-97.947384,"915 east 38th 1/2 street, austin, tx, usa","paradise cove marina, rocky ridge road, austin, tx, usa",2025-09-06 09:55:41,8,2025-09-06,9,Saturday,True,morning,1,8
731114,332825,30.2912272,-97.7482722,30.2836809,-97.7325347,"west campus, w 26th st, austin, united states, 78705","darrell k. royal tx memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 09:46:54,9,2025-09-06,9,Saturday,True,morning,2,9
731112,112048,30.2928416,-97.7424613,30.2836809,-97.7325347,"west campus, nueces st, austin, united states, 78705","darrell k. royal tx memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 09:43:36,14,2025-09-06,9,Saturday,True,morning,14,14
731111,20502,30.2461632,-97.7304913,30.2877441,-97.7329279,"riverside, e riverside dr, austin, united states, 78741","san jacinto garage, san jacinto boulevard, austin, tx, usa",2025-09-06 09:42:58,7,2025-09-06,9,Saturday,True,morning,6,7
731107,297618,30.0909925,-97.8692822,30.2696809,-97.7492075,"428 oyster creek, buda, tx, usa","the rustic tap, west 6th street, austin, tx, usa",2025-09-06 10:21:13,8,2025-09-06,10,Saturday,True,morning,8,8
731106,537402,30.3771226,-97.9248247,30.4227136,-97.9449792,"2300 white dove pass, austin, tx, usa","17141 rocky ridge road, austin, tx, usa",2025-09-06 10:52:39,14,2025-09-06,10,Saturday,True,morning,1,14
731097,197232,30.2873991,-97.7460533,30.2822186,-97.7258313,"west campus, w 23rd st, austin, united states, 78705","2200 comal street, austin, tx, usa",2025-09-06 09:34:18,7,2025-09-06,9,Saturday,True,morning,5,7
731096,297849,30.3420889,-97.8830351,30.2835401,-97.7325194,"10802 river terrace circle, austin, tx, usa","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 09:53:58,11,2025-09-06,9,Saturday,True,morning,1,11
731094,596768,30.3221346,-97.7301544,30.2778941,-97.7362343,"brentwood, w north loop blvd, austin, united states, 78756","scholz garten, san jacinto boulevard, austin, tx, usa",2025-09-06 09:34:41,12,2025-09-06,9,Saturday,True,morning,1,12
731089,187918,30.2879752,-97.744531,30.2822186,-97.7258313,"the drag, w 24th st, austin, united states, 78705","2200 comal street, austin, tx, usa",2025-09-06 09:30:14,7,2025-09-06,9,Saturday,True,morning,6,7
731086,570794,30.274101,-97.725919,30.4227136,-97.9449792,"1309 bob harrison street, austin, tx, usa","17141 rocky ridge road, austin, tx, usa",2025-09-06 09:30:33,11,2025-09-06,9,Saturday,True,morning,1,11
731084,175917,30.3164421,-97.7536888,30.28792,-97.72876,"rosedale, jackson ave, austin, united states, 78731","east dean keaton nb (dean keeton/robert dedman), austin, tx, usa",2025-09-06 09:31:02,10,2025-09-06,9,Saturday,True,morning,5,10
731082,64774,30.2942697,-97.7407957,30.2890937,-97.7469643,"north university, hemphill park, austin, united states, 78705","sigma alpha epsilon, pearl street, austin, tx, usa",2025-09-06 09:27:17,10,2025-09-06,9,Saturday,True,morning,6,10
731077,293226,30.2166673,-97.7670972,30.4448676,-97.9136902,"4411 congress avenue, austin, tx, usa","16203 dodd street, volente, tx, usa",2025-09-06 09:25:43,8,2025-09-06,9,Saturday,True,morning,2,8
731076,328662,30.2098985,-97.8102156,30.2972034,-97.7838253,"garrison park, aldford dr, austin, united states, 78745","walsh boat landing, scenic drive, austin, tx, usa",2025-09-06 09:28:12,6,2025-09-06,9,Saturday,True,morning,1,6
731073,427446,30.3317629,-97.922319,30.3492167,-97.7975197,"travis northwest, terjo ln, austin, united states, 78732","5019 texas 360 loop, austin, tx, usa",2025-09-06 09:56:20,14,2025-09-06,9,Saturday,True,morning,11,14
731072,190198,30.3591132,-97.6653962,30.2806294,-97.7389967,"daleside ln, austin, united states, 78754","1800 north congress avenue, austin, tx 78701, usa",2025-09-06 09:30:25,6,2025-09-06,9,Saturday,True,morning,3,6
731068,96880,30.295745,-97.7472671,30.2883702,-97.7286386,"shoal crest, san gabriel st, austin, united states, 78705","snarf's sandwiches, medical arts street, austin, tx, usa",2025-09-06 09:15:15,5,2025-09-06,9,Saturday,True,morning,5,5
731067,189493,30.2874188,-97.7454616,30.2822186,-97.7258313,"west campus, w 23rd st, austin, united states, 78705","2200 comal street, austin, tx, usa",2025-09-06 09:12:22,11,2025-09-06,9,Saturday,True,morning,8,11
731060,10000,30.2361212,-97.7727728,30.4237148,-97.9469268,"1209 blair way, austin, tx, usa","big tex boat rentals, rocky ridge road, austin, tx, usa",2025-09-06 09:19:36,9,2025-09-06,9,Saturday,True,morning,5,9
731059,80690,30.2782047,-97.7897345,30.2837411,-97.7297051,"park hills dr, west lake hills, united states, 78746","706 clyde littlefield drive, austin, tx, usa",2025-09-06 09:10:56,14,2025-09-06,9,Saturday,True,morning,1,14
731058,257752,30.5506587,-97.86596,30.2605071,-97.7390285,"1644 bovina drive, leander, tx, usa","electric shuffle austin, red river street, austin, tx, usa",2025-09-06 10:10:43,11,2025-09-06,10,Saturday,True,morning,1,11
731055,595590,30.2616868,-97.7312045,30.2809699,-97.7306618,"east cesar chavez, e 3rd st, austin, united states, 78702","moody center, robert dedman drive, austin, tx, usa",2025-09-06 09:03:34,5,2025-09-06,9,Saturday,True,morning,1,5
731054,593819,30.451392,-97.6790293,30.4445875,-97.9142529,"rick whinery dr, austin, united states, 78728","aquaholics watercraft rental, dodd street, volente, tx, usa",2025-09-06 09:35:00,12,2025-09-06,9,Saturday,True,morning,1,12
731052,211436,30.3796465,-97.6651361,30.4238724,-97.947384,"february dr, austin, united states, 78753","paradise cove marina, rocky ridge road, austin, tx, usa",2025-09-06 09:31:55,12,2025-09-06,9,Saturday,True,morning,1,12
731049,595332,30.2654247,-97.7328162,30.4220511,-97.9441965,"east end, e 6th st, austin, united states, 78702","keep austin wet - lake travis party boat rentals, rocky ridge road, austin, tx, usa",2025-09-06 08:50:31,14,2025-09-06,8,Saturday,True,morning,1,14
731043,570820,30.237527,-97.9798583,30.4227136,-97.9449792,"10730 wagon rd w, austin, tx, usa","17141 rocky ridge road, austin, tx, usa",2025-09-06 09:05:00,13,2025-09-06,9,Saturday,True,morning,7,13
731040,175154,30.45039,-97.6623984,30.2786296,-97.7350418,"bellas bar atx, vision drive, pflugerville, tx, usa","east 18th street & trinity street, austin, tx, usa",2025-09-06 09:38:52,10,2025-09-06,9,Saturday,True,morning,1,10
731039,213547,30.3439222,-97.5351271,30.4342352,-97.8970632,"12400 toucan trail, manor, tx, usa","14297 farm to market rd 2769, volente, tx 78641, usa",2025-09-06 09:14:04,8,2025-09-06,9,Saturday,True,morning,1,8
731038,581025,30.3439222,-97.5351271,30.4320438,-97.8846125,"12400 toucan trail, manor, texas, usa","14297 farm to market road 2769, leander, tx, usa",2025-09-06 09:23:35,10,2025-09-06,9,Saturday,True,morning,1,10
731036,404815,30.45039,-97.6623984,30.2786296,-97.7350418,"bellas bar atx, vision drive, pflugerville, tx, usa","east 18th street & trinity street, austin, tx, usa",2025-09-06 09:03:47,14,2025-09-06,9,Saturday,True,morning,1,14
731035,596772,30.2577395,-97.7240323,30.27651,-97.7338352,"holly, e 2nd st, austin, united states, 78702","dell seton medical center at the university of texas, red river street, austin, tx, usa",2025-09-06 08:38:45,11,2025-09-06,8,Saturday,True,morning,1,11
731033,191219,30.2885413,-97.7441801,30.2822186,-97.7258313,"the drag, w 24 1/2 st, austin, united states, 78705","2200 comal street, austin, tx, usa",2025-09-06 08:33:45,12,2025-09-06,8,Saturday,True,morning,10,12
731032,595170,30.4164189,-97.8873836,30.2839251,-97.7334339,"travis northwest, mountain trail, austin, united states, 78732","2139 san jacinto blvd, austin, tx 78712, usa",2025-09-06 08:36:58,9,2025-09-06,8,Saturday,True,morning,1,9
731031,220550,30.2851475,-97.7430608,30.2822186,-97.7258313,"the drag, san antonio st, austin, united states, 78705","2200 comal street, austin, tx, usa",2025-09-06 07:59:12,6,2025-09-06,7,Saturday,True,morning,6,6
731029,75823,30.291156,-97.7465084,30.2822186,-97.7258313,"regents west at 26th, west 26th street, austin, tx, usa","2200 comal street, austin, tx, usa",2025-09-06 08:00:01,10,2025-09-06,8,Saturday,True,morning,8,10
731027,595054,30.2237872,-97.7331743,30.2835401,-97.7325194,"2702 ware road, austin, tx 78741, usa","darrell k royal texas memorial stadium, san jacinto boulevard, austin, tx, usa",2025-09-06 08:10:45,9,2025-09-06,8,Saturday,True,morning,1,9
730993,351059,30.2667836,-97.7379853,30.3318668,-97.6245119,"sixth street, e 6th st, austin, united states, 78701","bare cabaret austin, reservoir court, austin, tx, usa",2025-09-06 02:28:51,10,2025-09-06,2,Saturday,True,night,1,10
730983,87635,30.2669543,-97.7392085,30.2814818,-97.7425041,"sixth street, e 6th st, austin, united states, 78701","raising cane's chicken fingers, west martin luther king junior boulevard, austin, tx, usa",2025-09-06 02:25:59,6,2025-09-06,2,Saturday,True,night,5,6
730977,582853,30.268489,-97.7439505,30.2873853,-97.7424943,"congress ave district, colorado st, austin, united states, 78701","the castilian, san antonio street, austin, tx, usa",2025-09-06 02:19:43,7,2025-09-06,2,Saturday,True,night,1,7
730965,392916,30.2636615,-97.7272916,30.328426,-97.7144945,"east end, e 6th st, austin, united states, 78702","revolve, will davis drive, austin, tx, usa",2025-09-06 02:16:11,12,2025-09-06,2,Saturday,True,night,8,12
730964,595412,30.2671265,-97.7390038,30.2318875,-97.7653754,"the jackalope, east 6th street, austin, tx, usa","517 lightsey road, austin, tx, usa",2025-09-06 02:23:13,14,2025-09-06,2,Saturday,True,night,1,14
730962,251990,30.27027,-97.749694,30.2338222,-98.0082866,"buford's, west 6th street, austin, tx, usa","495 carol ann drive, austin, tx, usa",2025-09-06 02:24:09,9,2025-09-06,2,Saturday,True,night,4,9
730958,375297,30.2631921,-97.727381,30.2838011,-97.7442647,"east end, e 6th st, austin, united states, 78702","torre student living, nueces street, austin, tx, usa",2025-09-06 02:17:52,5,2025-09-06,2,Saturday,True,night,4,5
730955,251119,30.2704609,-97.7506694,30.2863449,-97.7501826,"market district, west ave, austin, united states, 78701","1107 west 22 1/2 street, austin, tx, usa",2025-09-06 02:13:49,10,2025-09-06,2,Saturday,True,night,6,10
730953,219574,30.2703052,-97.750488,30.2870342,-97.7457869,"market district, west ave, austin, united states, 78701","the standard at austin, west 23rd street, austin, tx, usa",2025-09-06 02:11:38,8,2025-09-06,2,Saturday,True,night,6,8
730944,219600,30.2704169,-97.7501922,30.2878405,-97.7451265,"market district, w 6th st, austin, united states, 78701","union on 24th, west 24th street, austin, tx, usa",2025-09-06 02:11:00,9,2025-09-06,2,Saturday,True,night,5,9
730941,440509,30.3048082,-97.71826,30.291156,-97.7465084,"northfield, depew ave, austin, united states, 78751","regents west at 26th, west 26th street, austin, tx, usa",2025-09-06 02:03:03,9,2025-09-06,2,Saturday,True,night,8,9
730940,181297,30.2703133,-97.7482579,30.2852936,-97.7432677,"market district, nueces st, austin, united states, 78701","icon at austin, san antonio street, austin, tx, usa",2025-09-06 02:08:33,13,2025-09-06,2,Saturday,True,night,9,13
730939,593720,30.2638517,-97.7286462,30.2605583,-97.7718939,"east end, e 6th st, austin, united states, 78702","1117 hollow creek drive, austin, tx, usa",2025-09-06 02:05:24,8,2025-09-06,2,Saturday,True,night,6,8
730937,73731,30.270344,-97.7494505,30.2858515,-97.7441299,"market district, rio grande st, austin, united states, 78701","2206 nueces street, austin, tx, usa",2025-09-06 01:58:29,6,2025-09-06,1,Saturday,True,night,3,6
730936,93602,30.2700227,-97.7499513,30.2910085,-97.7456584,"market district, w 6th st, austin, united states, 78701","villas on 26th, west 26th street, austin, tx, usa",2025-09-06 02:02:16,11,2025-09-06,2,Saturday,True,night,5,11
730935,355484,30.2641672,-97.7286236,30.2281233,-97.7517731,"east end, e 6th st, austin, united states, 78702","520 woodward street, austin, tx, usa",2025-09-06 02:08:39,11,2025-09-06,2,Saturday,True,night,5,11
730932,190346,30.2700887,-97.7495656,30.2870262,-97.7466781,"market district, rio grande st, austin, united states, 78701","the block 23, pearl street, austin, tx, usa",2025-09-06 01:59:37,7,2025-09-06,1,Saturday,True,night,5,7
730931,142857,30.2679804,-97.7390935,30.2858573,-97.7441105,"sixth street, e 7th st, austin, united states, 78701","rise at west campus, nueces street, austin, tx, usa",2025-09-06 02:03:07,5,2025-09-06,2,Saturday,True,night,2,5
730927,438814,30.2668402,-97.7388794,30.290249,-97.7431147,"sixth street, e 6th st, austin, united states, 78701","2513 seton avenue, austin, tx, usa",2025-09-06 02:04:37,8,2025-09-06,2,Saturday,True,night,3,8
730925,109215,30.2703197,-97.7503356,30.2863884,-97.7505647,"market district, w 6th st, austin, united states, 78701","1111 west 22nd 1/2 street, austin, tx, usa",2025-09-06 01:59:03,12,2025-09-06,1,Saturday,True,night,10,12
730921,582975,30.2626829,-97.7250552,30.3324181,-97.8203696,"east end, e 6th st, austin, united states, 78702","2905 rivercrest drive, austin, tx, usa",2025-09-06 01:59:36,11,2025-09-06,1,Saturday,True,night,1,11
730920,115580,30.2700231,-97.7484003,30.2876707,-97.7444924,"market district, w 6th st, austin, united states, 78701","villas on 24th, rio grande street, austin, tx, usa",2025-09-06 01:55:37,13,2025-09-06,1,Saturday,True,night,11,13
730918,271246,30.2702603,-97.7482438,30.2889802,-97.7441792,"market district, nueces st, austin, united states, 78701","delta gamma, rio grande street, austin, tx, usa",2025-09-06 01:54:02,8,2025-09-06,1,Saturday,True,night,7,8
730917,419600,30.2696967,-97.7495961,30.3031481,-97.7358883,"market district, rio grande st, austin, united states, 78701","401 west 39th street, austin, tx, usa",2025-09-06 01:56:18,10,2025-09-06,1,Saturday,True,night,7,10
730910,273489,30.2640185,-97.7286376,30.2803736,-97.6914629,"east end, e 6th st, austin, united states, 78702","1316 luna st, austin, tx, usa",2025-09-06 01:52:26,10,2025-09-06,1,Saturday,True,night,4,10
730909,596658,30.3047105,-97.7178918,30.2905558,-97.7495334,"northfield, bennett ave, austin, united states, 78751","2510 leon street, austin, tx, usa",2025-09-06 01:58:04,7,2025-09-06,1,Saturday,True,night,1,7
730905,548324,30.2675955,-97.7437727,30.2709373,-97.6919427,"warehouse district, w 5th st, austin, united states, 78701","mlk-183, springdale rd, austin, united states, 78721",2025-09-06 01:52:51,6,2025-09-06,1,Saturday,True,night,1,6
730904,385556,30.2677836,-97.7408519,30.283456,-97.7410158,"voodoo doughnut, east 6th street, austin, tx, usa","the drag, whitis ave, austin, united states, 78705",2025-09-06 01:50:35,12,2025-09-06,1,Saturday,True,night,5,12
