trip_id,user_id,age
731961,42024,3.0
731965,353407,19.0
731965,389381,19.0
731965,379221,21.0
731965,345069,26.0
731960,212016,25.0
731965,578222,19.0
731960,397715,29.0
731978,482020,19.0
731978,596007,19.0
731960,297211,28.0
731965,374680,19.0
731978,596068,19.0
731978,369926,19.0
731978,116413,31.0
731978,596067,20.0
731960,258580,26.0
731978,331480,24.0
731978,585795,19.0
731978,596072,19.0
731960,597210,24.0
731978,211144,23.0
731978,115580,19.0
731978,399829,19.0
731978,596064,19.0
731979,219952,20.0
731979,197966,24.0
731979,318738,19.0
731979,309551,24.0
731960,108699,25.0
731979,331340,20.0
731967,338604,22.0
731967,328629,19.0
731979,369435,19.0
731967,582794,19.0
731967,328632,19.0
731967,236268,21.0
731979,258673,23.0
731979,258694,19.0
731967,391829,19.0
731967,345976,19.0
731979,258672,19.0
731967,225029,21.0
731963,458979,26.0
731968,57039,27.0
731987,30638,26.0
731987,322732,29.0
731987,448896,28.0
731987,414646,32.0
731987,414647,29.0
731987,459523,30.0
731987,483452,30.0
731987,322736,30.0
731987,582385,27.0
731987,326858,27.0
731988,81374,21.0
731988,205140,20.0
731988,87205,21.0
731988,73910,22.0
731984,342061,20.0
731984,591133,21.0
731984,473711,20.0
731984,597582,25.0
731988,114842,21.0
731988,184981,21.0
731988,72794,21.0
731988,187339,22.0
732007,27909,
732007,264337,27.0
731984,72849,21.0
732007,93498,25.0
731988,186109,22.0
731988,91085,21.0
732007,33249,25.0
731998,255702,24.0
731998,582766,20.0
731998,193387,20.0
731990,112047,20.0
731998,211789,21.0
731990,170419,20.0
731990,105609,21.0
731998,196342,21.0
731990,179724,24.0
731998,328421,19.0
731990,188953,20.0
731998,321649,19.0
731998,328423,19.0
731990,111755,20.0
731990,196437,20.0
731990,182560,20.0
731990,170075,21.0
732004,328714,19.0
732004,258679,23.0
732004,181297,20.0
732004,181219,23.0
732026,166431,20.0
732013,191288,20.0
732026,104650,20.0
732004,197748,19.0
732013,188142,20.0
732026,179809,23.0
732026,58189,20.0
732026,182802,20.0
732026,166429,20.0
732013,198016,21.0
732013,191468,20.0
731999,593782,26.0
732026,131293,20.0
732026,179146,20.0
732026,78229,20.0
732021,597690,50.0
732026,86880,21.0
732026,182204,20.0
732072,243311,23.0
732026,182806,20.0
732026,111784,20.0
732019,73451,3.0
732019,45604,26.0
732019,71273,22.0
732019,24427,
732033,225077,29.0
732033,597603,25.0
732033,318656,30.0
732033,336465,27.0
732033,225080,28.0
732015,220003,21.0
732019,45013,22.0
732015,108327,25.0
732033,597604,27.0
732010,70950,22.0
732010,100043,24.0
731992,79024,29.0
732010,76754,21.0
732015,282584,22.0
732015,79212,3.0
732010,29499,23.0
732015,212447,21.0
732010,186409,20.0
732035,597321,30.0
732010,191271,20.0
732013,197332,19.0
732010,215169,20.0
732013,185867,20.0
732010,371915,22.0
732010,50294,25.0
732014,94413,21.0
732014,211830,21.0
732047,63259,28.0
732014,190557,20.0
732047,37198,30.0
732014,372969,22.0
732047,558433,28.0
732014,218704,20.0
732047,62767,31.0
732014,93109,21.0
732047,62768,30.0
732014,251330,23.0
732014,188372,20.0
732047,318263,27.0
732014,184900,21.0
732014,87273,
732047,161575,31.0
732014,86868,21.0
732047,37203,30.0
732044,45145,25.0
732044,75576,22.0
732044,73848,21.0
732039,580212,20.0
732009,169933,28.0
732044,39466,26.0
732044,63044,23.0
732044,75852,22.0
732039,373970,19.0
732039,352996,19.0
732039,585556,23.0
732044,46283,25.0
732039,585554,22.0
732039,444177,22.0
732039,579932,23.0
732044,73322,21.0
732039,331588,19.0
732044,76807,21.0
732039,344894,19.0
732044,71614,21.0
732084,587704,22.0
732039,369403,23.0
732031,249785,23.0
732084,585751,22.0
732039,371642,19.0
732084,585740,19.0
732084,585712,18.0
732031,212481,20.0
732031,270765,23.0
732031,372079,21.0
732039,580232,22.0
732031,331777,22.0
732031,211641,23.0
732031,249794,22.0
732031,65595,22.0
732031,334019,20.0
732068,536839,26.0
732051,371646,19.0
732051,344914,24.0
732052,271084,22.0
732052,185897,25.0
732051,427893,20.0
732052,318952,22.0
732052,130346,16.0
732049,142089,21.0
732049,471257,21.0
732051,597768,19.0
732051,339974,19.0
732051,332724,24.0
732049,121979,21.0
732049,489218,21.0
732049,135719,24.0
732049,597718,19.0
732049,597716,21.0
732049,332736,22.0
732061,81399,26.0
732061,133197,30.0
732061,187078,32.0
732001,597133,28.0
732121,86488,32.0
732105,90539,24.0
732079,83855,21.0
732105,4342,
732100,304688,25.0
732105,10369,
732100,597536,18.0
732105,84219,24.0
732100,597282,17.0
732100,365287,20.0
732105,9405,
732105,87801,25.0
732105,22016,
732105,311955,21.0
732105,4345,
732079,378233,21.0
732105,4343,
732079,199386,21.0
732079,198056,21.0
732107,43453,22.0
732070,367313,19.0
732070,585724,22.0
732107,595443,22.0
732070,350877,19.0
732070,412337,19.0
732070,327020,19.0
732107,595406,21.0
732107,595415,21.0
732107,221400,22.0
732107,595416,22.0
732107,595444,21.0
731920,77543,21.0
732070,83859,24.0
731920,133269,23.0
732070,182577,21.0
732070,84024,21.0
731920,271737,22.0
731920,544679,22.0
731920,141446,21.0
731920,496600,25.0
732070,83811,24.0
731920,597792,23.0
732070,83658,20.0
732117,287651,27.0
732116,185207,24.0
732116,185211,23.0
732104,73865,24.0
732116,442299,21.0
732104,159093,19.0
732116,107570,22.0
732116,185205,24.0
732152,236028,24.0
732104,333453,19.0
732104,197723,20.0
732116,79269,25.0
732104,221187,19.0
732104,197724,23.0
732116,185201,23.0
732104,143261,27.0
732116,114843,24.0
732116,459245,24.0
731920,510149,22.0
732152,96950,24.0
732143,366031,23.0
732125,412315,25.0
732099,326971,23.0
732099,466234,19.0
732152,511714,27.0
732099,453409,25.0
732125,597726,25.0
732099,323882,19.0
732099,345774,1.0
732099,77218,22.0
732125,580428,19.0
732099,181202,21.0
732109,526194,19.0
732099,75465,21.0
732109,399419,19.0
732109,455917,19.0
732125,585608,19.0
732143,469041,25.0
732125,594839,20.0
732109,580432,19.0
732109,582534,21.0
732125,597713,21.0
732125,597700,20.0
732109,591786,18.0
732125,597699,20.0
732143,363372,24.0
732143,219061,17.0
732144,597779,25.0
732109,444319,18.0
732109,597803,18.0
732143,566546,35.0
732099,117971,26.0
732109,585383,18.0
732143,366054,21.0
732140,597207,24.0
732171,399009,19.0
732171,596282,22.0
732171,373832,22.0
732168,192078,21.0
732168,150026,21.0
732092,597782,18.0
732168,185020,21.0
732092,584502,18.0
732171,483982,19.0
732092,277210,18.0
732092,582788,19.0
732168,273592,21.0
732168,191523,22.0
732171,429950,21.0
732092,597747,18.0
732168,184991,24.0
732168,76679,21.0
732171,344951,20.0
732171,483975,0.0
732169,84701,25.0
732139,262561,21.0
732169,210641,20.0
732139,191294,19.0
732139,424146,21.0
732176,235714,20.0
732176,335753,19.0
732176,200753,20.0
732169,221511,20.0
732139,198018,19.0
732176,192595,20.0
732169,210642,20.0
732139,335789,19.0
732139,186508,23.0
732176,188130,21.0
732176,187309,20.0
732176,188138,20.0
732176,171414,20.0
732176,130199,20.0
732169,328660,20.0
732176,251072,20.0
732176,597809,22.0
732169,331535,19.0
732176,251073,20.0
732169,339542,19.0
732169,339535,22.0
732169,389296,19.0
732169,386179,21.0
732176,339977,19.0
732204,114213,20.0
732204,183918,21.0
732204,95698,21.0
732204,177653,23.0
732204,419730,20.0
732181,72914,30.0
732181,97363,29.0
732204,496947,24.0
732181,66678,24.0
732204,175168,20.0
732204,212852,20.0
732204,183044,20.0
732181,56301,28.0
732204,117055,23.0
732204,186730,20.0
732181,595687,32.0
732175,74246,20.0
732181,595691,29.0
732175,145038,20.0
732181,595685,32.0
732204,181423,19.0
732175,48183,22.0
732175,364907,24.0
732175,211572,20.0
732175,195515,21.0
732175,69530,21.0
732221,425664,29.0
732192,339793,1.0
732192,409165,19.0
732192,591208,18.0
732192,597810,18.0
732192,343353,21.0
732192,335669,24.0
732215,200401,26.0
732256,307683,19.0
732256,597208,19.0
732265,481778,31.0
732256,539425,23.0
732265,595570,32.0
732256,391568,21.0
732265,594167,31.0
732256,108554,20.0
732256,555612,19.0
732265,278390,35.0
731942,597823,47.0
732256,394672,22.0
732265,230059,33.0
732265,163107,34.0
732265,278394,36.0
731942,24819,
731942,19126,
731942,40521,22.0
732201,220499,21.0
732265,176481,33.0
732201,332220,19.0
732265,192797,30.0
732201,494451,22.0
732201,219558,20.0
731942,48512,25.0
732201,339000,19.0
731942,11792,
731942,850,25.0
732257,275151,19.0
732257,172099,25.0
732257,589793,22.0
732257,513655,18.0
732257,448869,19.0
732257,584032,18.0
732257,421382,18.0
732249,25286,
732249,116877,22.0
732249,27207,
732258,6047,
732249,21208,
732258,32777,26.0
732249,20626,
732258,57468,28.0
732262,148360,24.0
732258,45230,26.0
732262,190471,24.0
732249,412224,23.0
732262,49427,24.0
732258,19099,
732249,22995,
732258,196055,27.0
732268,541979,25.0
732262,471652,24.0
732268,414440,24.0
732268,493851,28.0
732268,255226,27.0
732268,146728,25.0
732268,597855,25.0
732241,35540,26.0
732234,179706,25.0
732234,81250,25.0
732234,463336,24.0
732234,262111,58.0
732234,254243,24.0
732234,10221,
732234,124935,27.0
732234,358525,23.0
732305,517851,18.0
732234,437574,26.0
732305,275017,18.0
732305,517850,17.0
732294,100235,31.0
732167,597258,30.0
732294,100231,25.0
732294,100258,22.0
732294,100259,24.0
732305,449890,18.0
732294,100321,25.0
732294,100229,17.0
732294,100226,34.0
732294,472806,22.0
732294,100257,25.0
732294,100310,21.0
732294,100234,35.0
732278,25729,
732333,421382,18.0
732333,172099,25.0
732333,589793,22.0
732333,448869,19.0
732333,584032,18.0
732333,513655,18.0
732333,275151,19.0
732329,331469,25.0
732163,591916,31.0
732329,323977,19.0
732329,331452,23.0
732315,45615,21.0
732315,81536,22.0
732329,255602,19.0
732315,72881,21.0
732315,74081,21.0
732329,184994,24.0
732329,184929,21.0
732315,71740,21.0
732291,594974,34.0
732320,597144,23.0
732320,597185,24.0
732320,597101,23.0
732320,597104,23.0
732320,597106,23.0
732320,597114,24.0
732320,597105,22.0
732320,8166,
732320,597312,23.0
732320,597211,24.0
732320,597178,23.0
732320,597140,23.0
732320,597566,23.0
732318,597893,20.0
732328,510993,0.0
732328,415434,16.0
732328,485421,14.0
732328,571992,15.0
732326,250744,28.0
732326,597889,27.0
732326,230348,27.0
732326,555310,31.0
732326,318508,27.0
732326,318509,28.0
732326,81765,24.0
732345,291755,23.0
732345,418122,25.0
732345,216548,17.0
732345,216528,17.0
732345,216547,20.0
732345,216433,17.0
732380,597289,28.0
732353,207089,20.0
732353,165831,17.0
732353,185763,25.0
732372,375297,21.0
732348,593755,27.0
732372,114816,2.0
732372,75910,21.0
732372,111508,21.0
732353,346293,33.0
732353,518299,23.0
732372,112935,21.0
732353,518555,16.0
732353,525908,58.0
732203,597086,31.0
732394,161705,25.0
732383,115476,27.0
732383,95013,28.0
732383,94793,27.0
732383,95004,29.0
732398,157149,26.0
732398,150684,27.0
732383,46673,27.0
732383,94792,27.0
732347,356420,26.0
732347,357359,20.0
732398,167022,29.0
732347,456211,24.0
732347,357387,20.0
732398,218405,30.0
732347,361100,18.0
732398,250015,23.0
732383,40589,26.0
732377,69358,21.0
732398,150687,27.0
732377,73261,21.0
732377,71685,22.0
732398,597298,
732377,71710,3.0
732377,73262,21.0
732377,72523,21.0
732377,38389,22.0
732377,73263,21.0
732377,73255,21.0
732377,71686,21.0
732398,597315,31.0
732399,334267,24.0
732399,219062,15.0
732398,157324,29.0
732371,111800,21.0
732398,150699,27.0
732172,558398,25.0
732172,597625,24.0
732399,219061,17.0
732172,597640,30.0
732172,597339,24.0
732172,597844,24.0
732301,265516,44.0
732399,366061,25.0
732371,140523,23.0
732399,334254,34.0
732371,186561,20.0
732399,366031,23.0
732399,469041,25.0
732172,238351,25.0
732172,597344,24.0
732399,436745,15.0
732399,401148,22.0
732399,455647,24.0
732172,95844,24.0
732172,597377,24.0
732399,366056,15.0
732399,378231,23.0
732371,111686,21.0
732172,597612,24.0
732369,285323,18.0
732369,584118,18.0
732371,108777,20.0
732369,347065,19.0
732369,432105,18.0
732369,443976,19.0
732369,395911,18.0
732412,593782,26.0
732369,547086,18.0
732342,310927,31.0
732369,159942,19.0
732172,225660,24.0
732369,444037,18.0
732369,435588,23.0
732369,241889,19.0
732369,424798,18.0
732369,592853,19.0
732385,241989,25.0
732385,241999,29.0
732385,122226,25.0
732385,232290,21.0
732403,1677,
732371,139145,20.0
732403,62445,26.0
732385,244217,14.0
732403,424220,26.0
732385,228529,
732385,96981,20.0
732385,214202,17.0
732385,186841,18.0
732371,182798,20.0
732403,7945,
732385,249323,20.0
732391,553226,40.0
732397,98060,25.0
732397,198330,24.0
732397,234428,17.0
732397,242174,19.0
732397,183912,17.0
732397,242450,21.0
732397,238043,20.0
732429,51501,23.0
732429,23302,
732426,271084,22.0
732429,86181,22.0
732426,189123,16.0
732427,161242,23.0
732427,238821,19.0
732427,88762,21.0
732426,130346,16.0
732427,55571,19.0
732426,98129,16.0
732429,79229,22.0
732435,428032,19.0
732426,185897,25.0
732435,178284,24.0
732360,595299,30.0
732427,243896,19.0
732429,429023,22.0
732427,161402,20.0
732427,180122,18.0
732435,246344,18.0
732429,214088,21.0
732429,201005,20.0
732435,353191,18.0
732427,131329,19.0
732435,444149,19.0
732435,192775,24.0
732426,318952,22.0
732427,146465,25.0
732426,225171,25.0
732429,108250,27.0
732435,339412,18.0
732429,71746,21.0
732409,593765,26.0
732409,314395,26.0
732409,168131,25.0
732409,595652,25.0
732416,356418,15.0
732416,412222,15.0
732409,595040,27.0
732426,225285,32.0
732416,412221,25.0
732409,595653,25.0
732409,595655,23.0
732416,216526,19.0
732416,347590,15.0
732409,595672,24.0
732409,318614,26.0
732416,450400,26.0
732416,450323,15.0
732470,597991,25.0
732468,21703,
732469,592853,19.0
732469,241889,19.0
732469,444037,18.0
732468,20648,
732469,435588,23.0
732468,37751,22.0
732469,347065,19.0
732468,26193,
732459,57680,35.0
732468,22501,
732468,37753,23.0
732469,250509,18.0
732469,443976,19.0
732459,597927,36.0
732469,432105,18.0
732459,597937,34.0
732469,395911,18.0
732469,159942,19.0
732459,597986,30.0
732469,547086,18.0
732459,308761,29.0
732469,584118,18.0
732469,424798,18.0
732432,198096,19.0
732432,225600,19.0
732432,155286,23.0
732432,146145,24.0
732432,212553,20.0
732389,14722,
732432,107634,20.0
732432,255378,19.0
732432,198922,19.0
732389,13524,
732414,480566,35.0
732389,3591,
732472,125552,34.0
732493,444149,19.0
732493,246344,18.0
732493,192775,24.0
732493,178284,24.0
732493,428032,19.0
732493,339412,18.0
732493,353191,18.0
732432,146403,24.0
732432,197032,20.0
732389,13512,
732459,598037,28.0
732466,159696,19.0
732466,149048,24.0
732466,107820,25.0
732466,209343,20.0
732466,255295,19.0
732480,215808,25.0
732480,598025,28.0
732480,598019,28.0
732480,598023,0.0
732484,284542,48.0
732484,223997,47.0
732480,598038,24.0
732480,598020,29.0
732480,598021,30.0
732480,598030,30.0
732484,237664,47.0
732484,96994,48.0
732484,260475,43.0
732492,90841,21.0
732492,149047,24.0
732492,107636,23.0
732492,171464,22.0
732492,90945,3.0
732492,90944,19.0
732490,582694,18.0
732490,588253,18.0
732490,582703,18.0
732490,582705,18.0
732490,588271,18.0
732489,181045,24.0
732489,307867,25.0
732489,320474,25.0
732489,163239,25.0
732489,76319,24.0
732489,177915,24.0
732533,595415,21.0
732489,326137,25.0
732533,43453,22.0
732533,595444,21.0
732533,221400,22.0
732503,449890,18.0
732533,595416,22.0
732489,177912,24.0
732533,595443,22.0
732503,275017,18.0
732533,595406,21.0
732503,571262,18.0
732497,369236,21.0
732503,517850,17.0
732503,517851,18.0
732531,184656,24.0
732531,163709,20.0
732531,151284,21.0
732519,121100,20.0
732531,184616,20.0
732531,151285,22.0
732519,115854,24.0
732531,184663,20.0
732519,151180,2.0
732531,183533,20.0
732531,597984,18.0
732519,169380,21.0
732519,126546,21.0
732519,184213,24.0
732524,346293,33.0
732552,100231,25.0
732552,100321,25.0
732524,207089,20.0
732552,100229,17.0
732552,100257,25.0
732534,75559,22.0
732534,58754,21.0
732534,80810,22.0
732552,100310,21.0
732534,69773,25.0
732552,100235,31.0
732552,100259,24.0
732552,100226,34.0
732524,346115,23.0
732543,255327,19.0
732543,121808,25.0
732543,114561,23.0
732534,67274,21.0
732524,291755,23.0
732543,153528,21.0
732524,418122,25.0
732534,73531,21.0
732401,592919,46.0
732543,238653,22.0
732456,217285,27.0
732543,198017,19.0
732543,255392,20.0
732543,212961,19.0
732534,179329,22.0
732456,593047,21.0
732561,251254,25.0
732561,338538,24.0
732561,197243,24.0
732561,450055,25.0
732456,221943,28.0
732561,251250,25.0
732561,146917,26.0
732573,86488,32.0
732456,79994,26.0
732456,596904,30.0
732456,221754,27.0
732456,398166,29.0
732521,597732,17.0
732567,137830,19.0
732567,81447,24.0
732521,598088,17.0
732592,200401,26.0
732521,373754,28.0
732521,597806,22.0
732521,373767,17.0
732567,161194,24.0
732521,598056,21.0
732566,194773,20.0
732566,187746,20.0
732566,184228,20.0
732567,237631,24.0
732566,185809,20.0
732567,211156,18.0
732567,344770,19.0
732567,205965,24.0
732566,184528,21.0
732589,255498,19.0
732589,134275,27.0
732589,321770,19.0
732566,410552,20.0
732567,152039,18.0
732589,255393,19.0
732589,22633,
732567,254094,25.0
732567,166407,25.0
732567,345398,27.0
732589,328633,19.0
732589,193876,19.0
732567,409196,24.0
732589,73494,23.0
732589,256362,19.0
732575,48931,24.0
732575,384973,28.0
732567,121464,18.0
732575,454011,33.0
732575,90804,28.0
732575,90807,29.0
732520,259468,28.0
732520,62745,27.0
732520,134371,25.0
732520,488118,26.0
732575,598161,26.0
732520,63986,28.0
732617,73451,3.0
732617,45013,22.0
732617,73292,26.0
732593,54082,53.0
732617,45604,26.0
732611,40516,22.0
732611,21812,
732617,77229,22.0
732611,21810,22.0
732617,57219,22.0
732611,20360,
732611,20309,
732611,20431,22.0
732611,70145,21.0
732611,23801,22.0
732611,21809,21.0
732611,20340,
732611,20577,22.0
732617,71273,22.0
732629,255340,19.0
732629,328832,19.0
732629,83751,19.0
732629,248258,20.0
732629,249646,19.0
732623,458979,26.0
732629,149374,19.0
732629,230186,28.0
732542,274652,24.0
732542,598054,22.0
732542,598061,25.0
732542,598151,24.0
732542,360523,24.0
732610,69936,34.0
732663,491687,19.0
732663,577473,18.0
732663,584490,18.0
732663,444043,18.0
732663,323124,18.0
732663,584125,18.0
732663,529492,19.0
732663,584124,18.0
732663,564255,18.0
732650,339977,19.0
732650,335753,19.0
732650,187309,20.0
732650,251073,20.0
732650,251072,20.0
732650,130199,20.0
732650,192595,20.0
732650,188130,21.0
732650,597809,22.0
732650,193184,20.0
732688,277210,18.0
732688,597747,18.0
732688,597782,18.0
732688,582788,19.0
732688,584502,18.0
732688,77218,22.0
732688,597829,19.0
732688,75465,21.0
732651,71028,54.0
732675,150313,22.0
732675,283863,25.0
732675,238589,25.0
732675,364375,26.0
732675,366220,25.0
732675,436831,23.0
732675,327855,20.0
732647,128166,20.0
732647,146404,24.0
732647,117620,24.0
732647,108602,20.0
732675,467084,18.0
732706,81447,24.0
732706,211156,18.0
732675,218886,20.0
732706,409196,24.0
732706,205965,24.0
732706,166407,25.0
732706,137830,19.0
732675,514088,
732706,152039,18.0
732706,345398,27.0
732706,206640,20.0
732715,326496,23.0
732706,121464,18.0
732706,225336,24.0
732706,161194,24.0
732706,237631,24.0
732715,436290,25.0
732715,430896,25.0
732715,333466,23.0
732647,112721,25.0
732647,164376,20.0
732647,115843,21.0
